type,availability,duration,feature_1,feature_2,feature_3,feature_4,feature_5,attributes,element_uid,is_movie,avail_p,avail_r,avail_s,f1,f2,f3,f4,f5,f5_0,f5_1,f5_2,f5_3,f5_4,f5_5,attr_cluster,attr_cluster_0,attr_cluster_1,attr_cluster_2,attr_cluster_3,attr_cluster_4,attr_cluster_5,attr_cluster_6,attr_cluster_7,attr_cluster_8,attr_cluster_9,rating,bookmarks_freq,watched_time,transactions_freq
movie,"['purchase', 'rent', 'subscription']",90,7.431014959312851,0.7291941325,14,1.1230198714,1.6547073468,"13107,13108,13109,13110,13111,83,1354,31,43,14,15,17,18,19,20,21,44,1356,361,25",1006,1,1,1,1,0.9626649745745248,0.8256680101333222,14,0.9536002793212859,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,8.714285714285714,9.830511970660663,4999.5,14.695449704797864
movie,"['purchase', 'subscription']",110,7.488393386558094,0.6752180665,9,1.1369237919,1.5927161087,"3992,14354,14355,14356,3730,7,13953,42,14,15,388,151,21,14357,25",10060,1,1,0,1,0.9728405544735901,0.729473695922922,9,0.9877173754475184,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7.962117344646453,10.817898624218548,5768.9,13.77915897292371
movie,"['purchase', 'rent', 'subscription']",100,7.618708174455362,0.6643603587,26,1.1419293948,1.6547073468,"2023,6343,1087,2461,7,3472,31,54,14,15,131,17,18,19,21,25",10061,1,1,1,1,0.9959507824798537,0.7101234573242452,26,1.0,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.097695390781563,6.172496091202331,4461.097442491785,5.282311356172903
movie,"['purchase', 'rent']",130,7.4166647428117205,0.7887183095,13,1.0754509678,1.0,"3833,3834,2334,3835,2278,7,3839,31,32,10,33,17,20,388,2788,2338,3838,25",10062,1,1,1,0,0.9601200847686051,0.9317499796020399,13,0.8368768805690641,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.08695652173913,9.043838732089894,7968.076923076923,10.425752255097903
movie,[],90,7.2997646876309386,0.6909080594,0,1.1230198714,1.6547073468,"23173,23174,23175,23176,23177,82,14087,31,10,23178,23179,1031",10063,1,0,0,0,0.9393888464128903,0.7574358691383902,0,0.9536002793212859,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.277430953596989,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",90,7.106563224112259,0.7674938418,8,1.0372474119,1.0,"16688,9716,13956,18489,396,13436,3771,14,15,3274,3275,272,13487,3775",10064,1,1,1,1,0.9051261971379638,0.8939244531014185,8,0.7431339402951895,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,9.0,11.565113026048769,420.06666666666666,12.6805466842556
movie,"['purchase', 'rent']",80,7.167600181677755,0.7832336321,2,1.1043740383,1.4496666915,"32176,453,32177,42,170,20,32178",10065,1,1,1,0,0.9159505865177728,0.9219753735542726,2,0.9078475953767549,2,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,8.8,11.054287402282778,5034.52,12.862868241049554
movie,"['purchase', 'rent', 'subscription']",80,7.6368243421691355,0.7314842061,13,1.1300763881,1.5927161087,"4803,31004,31005,31006,270,31007,31008,42,43,14,15,17,18,19,328,272,20,25",10066,1,1,1,1,0.9991635319553398,0.8297493016346953,13,0.9709153854145831,3,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,8.0,11.816427454329675,3406.061224489796,12.189923767807128
movie,[],100,6.935068878840541,0.6831494686,0,1.1230198714,1.5927161087,"12286,28161,28956,28957,28958,246,247,51,16084,32,10,11,930",10067,1,0,0,0,0.8747131221142856,0.743608771749612,0,0.9536002793212859,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],120,7.179897404059167,0.7409448636,0,1.0547431243,1.5927161087,"4968,6900,22067,3731,52,3793,31,10,54,43,22066,3794,3796,25",10068,1,0,0,0,0.9181313951402157,0.8466097645701003,0,0.7860644865211786,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent']",110,6.663659384800482,0.7505936251,4,1.1212215513,1.6547073468,"8358,8359,8360,8361,8362,810,83,7,52,811,42,138,6443,8363,8364,19,20,4197,171",10069,1,1,1,0,0.8265809385644407,0.8638054600747009,4,0.9491876059521136,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.0,10.817898624218548,5803.285714285715,12.749539555742551
movie,"['purchase', 'rent']",100,6.9643993734692575,0.6969954765,6,1.1248043047,1.6547073468,"6600,347,4977,5680,1935,192,7,1042,31,42,54,17,18,19,20,6601,6602",1007,1,1,1,0,0.8799146378389668,0.768284657437396,6,0.9579788776041913,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.8,10.504241065363507,5920.266666666666,12.275081576147436
movie,"['purchase', 'rent', 'subscription']",80,6.959090406992344,0.6826261691,11,1.1300763881,1.6547073468,"22402,7320,15093,22404,2511,7,25327,43,14,15,17,19,20,151,21,4585",10070,1,1,1,1,0.8789731374326137,0.7426761651285747,11,0.9709153854145831,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,7.25,11.277430953596989,2432.609489051095,10.468615959529686
movie,"['purchase', 'rent', 'subscription']",90,7.625483340375337,0.6969954765,11,1.1283323575,1.6547073468,"11404,25216,8081,23384,83,28807,28679,123,43,14,15,17,18,19,20,21,361,25",10071,1,1,1,1,0.9971523009852925,0.768284657437396,11,0.966635926277335,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.25,10.098775957255341,2967.6615384615384,10.521062434902229
movie,"['purchase', 'rent']",80,7.63926514459002,0.6929487826,5,1.140272879,1.6547073468,"9173,13154,13155,1786,13156,13157,42,43,131,170,33,17,25",10072,1,1,1,0,0.9995963876686096,0.7610727768136785,5,0.9959352825137904,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.315789473684211,8.257006067452625,3110.662037037037,10.013318477673645
movie,"['purchase', 'rent']",120,7.638707043907142,0.7029805793,23,1.1419293948,1.5927161087,"2754,2760,2551,2761,7,336,2762,31,32,10,131,170,33,17,171,25",10073,1,1,1,0,0.9994974132218881,0.7789511046609627,23,1.0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.153711279953244,5.071191104845313,10152.834955852388,6.302233693201338
series,['subscription'],30,7.480003437466791,0.7254991034,7,1.1335254517,1.6804096966,"35473,35474,27301,20668,25430,7,14694,8685,34913,43,15,202,35475,35476,35477,33360,25",10074,0,0,0,1,0.9713526677986426,0.8190828545893452,7,0.9793786123430372,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.197388245923452,3643.9141104294476,10.987993865110994
movie,"['purchase', 'rent', 'subscription']",100,7.121517173814107,0.7658394591,18,1.1265750641,1.6547073468,"1529,15299,462,2839,1059,7,52,14536,42,124,14,15,17,18,19,20,21,56,888,25",10075,1,1,1,1,0.907778153932586,0.890976068362374,18,0.9623239232095826,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.9375,9.251478096868139,4409.894327030033,9.280461031446135
movie,"['purchase', 'rent']",90,7.2924582699417755,0.7654246597,6,1.1043740383,1.6547073468,"1625,3301,16482,415,4719,7,2380,42,43,17,18,20,388,5623,27311,27312,414",10076,1,1,1,0,0.9380931148890155,0.8902368269397427,6,0.9078475953767549,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,9.333333333333334,9.736985912649839,4320.488372093023,11.627396769664248
movie,"['purchase', 'rent']",120,7.568458978130692,0.7024856449,6,1.1386044027,0.0,"624,12986,12987,12988,7,52,206,123,42,124,170,33,17,20,25",10077,1,1,1,0,0.9870395115263983,0.7780690493591342,6,0.9918412166485946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.214285714285714,9.392889750917966,4156.080042689435,9.239060783679333
movie,"['purchase', 'rent']",130,6.805266814423682,0.7796626305,8,1.1043740383,1.6547073468,"398,134,190,399,400,7,401,42,54,175,17,18,19,20,402,403,404,197",10078,1,1,1,0,0.8516938212907894,0.915611255614365,8,0.9078475953767549,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.7,8.731899681992553,5990.189054726368,10.77843915785868
movie,"['purchase', 'rent']",80,6.926517251739118,0.7024856449,7,1.1300763881,1.6547073468,"23947,12460,1785,9416,23948,192,7,51,22030,31,10,43,17,19,20,151,23949,23950",10079,1,1,1,0,0.873196563208521,0.7780690493591342,7,0.9709153854145831,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,6.666666666666667,10.626843387455839,3479.0789473684213,11.751010725631424
movie,"['purchase', 'rent']",80,7.531331666000724,0.7146572067,5,1.1386044027,1.6804096966,"13245,6347,29615,9851,7,16292,8920,1225,43,33,17,20,388,171,25",1008,1,1,1,0,0.9804552960092792,0.7997607939968503,5,0.9918412166485946,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.962117344646453,12.663725314716878,5403.25,14.695449704797864
movie,"['purchase', 'rent']",80,7.419389924138793,0.7034748267,6,1.1212215513,1.0,"1732,2207,747,5424,5252,192,7,25427,11,1492,17,18,19,20,25428,1521,1522,24",10080,1,1,1,0,0.9606033726812302,0.779831935614691,6,0.9491876059521136,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,8.391304347826088,10.543461778516788,3193.4622336991606,8.736379225500887
movie,"['purchase', 'rent', 'subscription']",80,7.587577253694404,0.599875423,8,1.140272879,1.6804096966,"24237,1667,16862,24242,7,24243,308,14,15,131,17,18,19,21,25",10081,1,1,1,1,0.9904299763730453,0.5952005919460372,8,0.9959352825137904,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,5.647058823529412,8.81357771300682,3372.270521056388,8.836802519580749
movie,"['purchase', 'rent', 'subscription']",130,7.5082611136835675,0.7453630993000001,23,1.1369237919,1.5927161087,"1146,3846,3843,3844,2538,7,3847,31,32,10,14,15,33,17,20,388,21,35,36,2788,3103,3848,25",10082,1,1,1,1,0.9763639282306642,0.8544837943888244,23,0.9877173754475184,3,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,7.962117344646453,8.08216499436792,0.0,16.081744065917757
movie,"['purchase', 'rent']",100,6.800483153201388,0.7296533269,3,1.1283323575,1.6547073468,"3644,1512,1498,1400,1679,7,31619,123,43,19,20,31620,414",10083,1,1,1,0,0.8508454793386919,0.8264863708192836,3,0.966635926277335,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,7.962117344646453,11.565113026048769,3408.8,14.472306153483656
movie,"['purchase', 'rent', 'subscription']",80,7.610038974454935,0.6873084091,19,1.1386044027,1.6804096966,"1583,3840,27261,7492,83,22026,31,42,54,14,15,131,170,33,17,21,25",10084,1,1,1,1,0.994413373012559,0.751020694456972,19,0.9918412166485946,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.384955752212389,7.060377237382448,3450.777497434143,6.021936759126674
movie,[],70,7.623785043252459,0.6929487826,0,1.1352308688,1.6804096966,"32464,32465,32466,4720,52,32467,54,25",10085,1,0,0,0,0.9968511223211871,0.7610727768136785,0,0.9835633226293208,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,10.328350398899842,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",40,7.622889491423154,0.6380549192,8,1.1283323575,0.0,"31254,270,31127,1134,14,15,1135,239,20",10086,1,1,1,1,0.9966923037611402,0.6632427952043776,8,0.966635926277335,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,6.0,12.152899690950887,1316.25,11.987399503695656
movie,"['purchase', 'rent', 'subscription']",90,6.957082692709745,0.6980000053000001,13,1.1283323575,1.4496666915,"3528,2151,27624,1165,27625,7,4732,31,11,43,14,15,17,18,19,20,21,27626,25203,5472,5897",10087,1,1,1,1,0.8786170862461677,0.7700748945958544,13,0.966635926277335,2,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,8.933333333333334,9.891136592477098,4288.849870578085,9.026431222578005
movie,[],100,6.893636662664743,0.717517505,0,1.1230198714,1.6547073468,"8571,5174,10711,11314,9496,336,11315,42,43,11316,11317,11318,197",10088,1,0,0,0,0.8673654681904477,0.8048583206192179,0,0.9536002793212859,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,12.663725314716878,1867.304347826087,12.946249849988606
movie,[],90,6.7098859525678005,0.7670809661,0,1.0595078904000002,1.0,"19459,10158,16655,21358,12915,12941,21359,21360,21361,21362,21290,21363,396,21339,42,15814,19939,16729,644",10089,1,0,0,0,0.8347788302871508,0.8931886400316842,0,0.7977561516923592,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.816427454329675,3462.7868852459014,11.970870201744445
movie,"['purchase', 'rent', 'subscription']",80,7.608049578191926,0.7069154837,18,1.140272879,1.6804096966,"3741,13308,1249,2032,52,23085,42,43,124,14,15,17,18,19,20,21,25",1009,1,1,1,1,0.9940605703723153,0.7859637578291556,18,0.9959352825137904,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,7.146067415730337,8.626539166334727,2282.8106701366296,8.051009141819215
movie,[],80,7.446611029180585,0.6919298828,0,1.1369237919,1.6547073468,"11701,11702,11703,11704,11705,83,571,11706,43,9473,11707,11708,361,25",10090,1,0,0,0,0.9654308059622037,0.759256928146417,0,0.9877173754475184,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,11.459752510390942,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",90,7.444769638976036,0.7328512145,8,1.1318073548,1.6547073468,"14311,14312,14313,14314,14315,52,14316,42,14,15,17,18,19,20,21,13079,14317,14318",10091,1,1,1,1,0.9651042509475172,0.832185537642667,8,0.9751627886772245,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,6.5,12.152899690950887,3903.24,12.169721060489609
movie,"['purchase', 'rent', 'subscription']",80,7.611174276582436,0.6147557355,8,1.140272879,1.6804096966,"29503,29504,29505,29506,7,29507,54,14,15,131,17,18,19,21,25",10092,1,1,1,1,0.9946147092649207,0.6217197802131842,8,0.9959352825137904,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,5.592592592592593,8.778730981676652,3685.0572450805007,9.062447412202712
movie,[],90,6.935068878840541,0.7231700876999999,0,1.1212215513,1.6547073468,"5504,4295,19600,1989,31760,7,31761,10,42,43,31762",10093,1,0,0,0,0.8747131221142856,0.8149321617980854,0,0.9491876059521136,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],90,7.343836464040378,0.6649111789,0,1.1318073548,1.6547073468,"28149,28150,28151,624,1174,342,11017,10,42,28152,28153",10094,1,0,0,0,0.9472046040709248,0.7111051104034496,0,0.9751627886772245,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent']",90,6.663659384800482,0.7373703770000001,3,1.1230198714,1.5927161087,"222,2672,2673,2674,2675,2676,83,51,52,2677,11,43,2678,2679,19,20,2680,171",10095,1,1,1,0,0.8265809385644407,0.8402394357813876,3,0.9536002793212859,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,10.0,10.265830041918509,4512.742857142857,11.140101643308451
movie,"['purchase', 'rent']",90,7.217445753979502,0.7208257393,2,1.1043740383,1.6547073468,"13904,27089,3815,7,27090,32,308,170,20,27091",10096,1,1,1,0,0.9247902781566388,0.8107541435888992,2,0.9078475953767549,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7.962117344646453,10.671295150026673,4154.0,13.191372308021592
movie,[],110,7.13374601799428,0.7736302124,0,1.0964729963,1.6804096966,"312,669,25573,2491,458,7,31644,42,7668,188",10097,1,0,0,0,0.9099468362580307,0.9048604846678512,0,0.8884602139967042,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,10.0,12.376043242265098,0.0,16.081744065917757
movie,"['purchase', 'rent', 'subscription']",90,7.310447922781381,0.6810516408,13,1.1352308688,1.6547073468,"4431,4377,7629,200,2082,7,24231,42,43,14,15,17,18,19,20,21,24232,25",10098,1,1,1,1,0.9412834280191305,0.7398700941929239,13,0.9835633226293208,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,7.333333333333333,9.418532181531305,3720.9176923076925,8.911624522468127
movie,"['purchase', 'rent', 'subscription']",80,7.2652041090078,0.6548636564,21,1.1318073548,1.4496666915,"14508,31095,31096,8149,4390,270,10054,10,42,43,14,15,17,18,19,328,272,20,44,35,36,56,31097,10056,4397,4122,25",10099,1,1,1,1,0.9332598194244968,0.6931987565687505,21,0.9751627886772245,2,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,8.75,10.989748881145207,0.0,16.081744065917757
series,['purchase'],20,7.524179386315502,0.576672624,3,1.1212215513,1.4496666915,"7318,11085,4001,11799,11800,7,33926,34177,34178,11,43,11803,34179,34180",101,0,1,0,0,0.9791868995597501,0.5538493504982673,3,0.9491876059521136,2,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,9.444444444444445,10.929124259328772,25050.627802690582,10.674572294457636
movie,[],90,7.443690070893987,0.7409448636,1,1.1212215513,1.6547073468,"15638,304,13648,26351,26352,83,26353,42,43,26354,26355,11406,317",1010,1,0,0,0,0.9649127986578194,0.8466097645701003,1,0.9491876059521136,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.069190422825043,0.0,16.081744065917757
movie,"['purchase', 'subscription']",210,6.804314288175659,0.7975494039,17,0.9499529311,1.5927161087,"6812,6813,6814,6815,6816,7,6817,6818,6388,130,42,14,15,21,56,910,911,6819,6820,6821,961",10100,1,1,0,1,0.8515248987983466,0.9474884565324502,17,0.5289329030594576,3,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,9.36734693877551,8.20165597236946,6808.654961832061,8.498496541614394
series,['subscription'],50,7.537582731263102,0.8127683061,6,1.1335254517,1.6804096966,"35812,7,35813,1134,15,202,33385,25",10101,0,0,0,1,0.9815638696855797,0.9746110678795639,6,0.9793786123430372,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,9.25,9.219042821114984,2791.5242966751916,10.11303650593239
movie,"['purchase', 'rent', 'subscription']",90,7.121057573627459,0.7141782487,8,1.1300763881,1.6547073468,"25584,24899,25585,25586,192,25587,308,54,14,15,19,20,21,25588",10102,1,1,1,1,0.9076966477177002,0.7989072112932576,8,0.9709153854145831,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,7.254545454545455,9.458272510180818,3249.3164335664337,8.633992785869848
movie,"['purchase', 'rent']",100,7.4445450853503825,0.7387150176,4,1.1194091265,1.6547073468,"10700,7541,12531,184,8117,7,3845,10,42,19,20,12532",10103,1,1,1,0,0.9650644282568448,0.84263580865481,4,0.9447403228190456,4,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,8.0,11.364442330586618,3163.5,15.38859688535781
movie,"['purchase', 'rent', 'subscription']",80,7.115969607618756,0.6497315466,10,1.1300763881,1.6804096966,"15607,27186,11387,27187,7,27188,308,54,14,15,17,18,19,20,21,27189,25",10104,1,1,1,1,0.9067943398795295,0.6840524845402653,10,0.9709153854145831,5,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,6.75,11.277430953596989,3343.212121212121,10.639326355395962
movie,"['purchase', 'rent']",90,6.800483153201388,0.7748448988,5,1.1212215513,1.5927161087,"346,10430,25481,658,2345,342,7,25482,32,42,17,18,20,388,25483,3322,25484,197",10105,1,1,1,0,0.8508454793386919,0.9070252575734703,5,0.9491876059521136,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,9.228070175438596,8.745057766570064,5731.931464174455,10.31030294278774
movie,"['purchase', 'rent']",110,7.58370516975048,0.6914193376000001,15,1.140272879,1.6804096966,"303,4217,9416,1222,503,342,7,52,349,32,308,54,131,33,17,164,165,25",10106,1,1,1,0,0.98974329495916,0.7583470518062738,15,0.9959352825137904,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.786885245901639,7.259547557469364,6829.041237113402,8.942083729952836
movie,"['purchase', 'rent']",90,6.824801926279795,0.6914193376000001,6,1.1063077983,1.0,"13246,13247,3517,1555,10005,7,13248,11,43,17,18,19,20,13249,13250,689",10107,1,1,1,0,0.8551582085365295,0.7583470518062738,6,0.9125926078216309,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,8.0,12.376043242265098,2073.2258064516127,12.64775686143261
series,['subscription'],20,7.634151178225271,0.7314842061,8,1.1386044027,1.6804096966,"35487,35488,35489,35490,35491,7,35492,35493,35494,43,15,202,33360,25",10108,0,0,0,1,0.9986894688866914,0.8297493016346953,8,0.9918412166485946,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,9.444444444444445,9.792045689832866,2294.483002832861,8.423516539756404
movie,[],80,6.68299664582081,0.7848093215,0,1.0449083223,1.0,"15809,15525,15810,6736,15811,15812,396,15813,42,43,15814,15815,15816,15817,644",10109,1,0,0,0,0.8300102386339672,0.9247835137629645,0,0.7619320926962523,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,8.0,10.430133093209784,2494.654135338346,10.498247757136056
movie,"['purchase', 'rent', 'subscription']",80,7.5044736239889795,0.6762858491,9,1.1318073548,1.6547073468,"9168,24261,1635,364,24262,7,24263,54,43,14,15,17,18,19,20,21,24264,25",1011,1,1,1,1,0.9756922488930722,0.7313766618584683,9,0.9751627886772245,4,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,10.0,12.376043242265098,2327.230769230769,13.516794708456219
movie,"['purchase', 'rent', 'subscription']",100,7.345383535583017,0.7369210328,18,1.1352308688,1.5927161087,"677,8645,1613,8459,7,8646,42,11,43,14,15,17,18,20,21,44,8647,25",10110,1,1,1,1,0.9474789641544525,0.8394386297877936,18,0.9835633226293208,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,8.505263157894737,9.208460711784447,5130.705563761694,8.46546050433737
movie,[],20,7.323732075858295,0.717517505,0,1.1283323575,1.6547073468,"29335,29336,7,29337,1134,1241",10111,1,0,0,0,0.9436392604724635,0.8048583206192179,0,0.966635926277335,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,"['purchase', 'rent']",100,6.790754795379004,0.6491567197,2,1.1120138405,1.0,"22486,22487,22488,22489,22490,2322,7,22491,42,19,20,22492,22493,188,165",10112,1,1,1,0,0.8491202371690998,0.6830280475345156,2,0.9265939529988949,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],90,6.741864042494293,0.6520216203,0,1.1212215513,1.0,"29369,28427,29370,29371,29372,51,29373,10,11,43,29374,29375,29376,9293,29377,29378,3417,29379",10113,1,0,0,0,0.8404498746968507,0.6881337762198547,0,0.9491876059521136,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],100,7.572109324985065,0.7254991034,0,1.0710069277,1.5927161087,"10942,12076,1943,12077,503,342,7,12078,31,10,42,8970,25",10114,1,0,0,0,0.9876868697385224,0.8190828545893452,0,0.8259722049216074,3,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,13.762337603384989,0.0,16.081744065917757
movie,[],100,6.68299664582081,0.779263633,0,1.0037794467,1.0,"18388,17823,18357,9747,21660,18360,396,21627,42,21399,21400,21661,644",10115,1,0,0,0,0.8300102386339672,0.9149001758019875,0,0.6610110753178042,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,9.0,11.682896061705152,1758.2317073170732,11.675024818653503
movie,[],100,7.464220932295282,0.6410101663000001,0,1.1248043047,1.6547073468,"7984,16403,1158,16404,16405,270,16406,42,16407,25",10116,1,0,0,0,0.968553773683025,0.6685095363578879,0,0.9579788776041913,4,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7.333333333333333,11.816427454329675,4117.366412213741,11.206546742716604
movie,['purchase'],90,7.593228813178392,0.6719953728,5,1.140272879,1.6804096966,"677,8640,918,8641,7,8642,43,979,980,1031,25",10117,1,1,0,0,0.9914322327583214,0.7237303205094252,5,0.9959352825137904,5,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,7.962117344646453,9.651463739211676,0.0,16.081744065917757
